Fx1 Fz1 M_max M_min
-3.6 4 0.0691494 -0.0750105
-3.5 4 0.0695878 -0.075486
-3.4 4 0.0700262 -0.0759616
-3.3 4 0.0704646 -0.0764371
-3.2 4 0.070903 -0.0769127
-3.1 4 0.0713414 -0.0773883
-3 4 0.0717798 -0.0778638
-2.9 4 0.0722182 -0.0783394
-2.8 4 0.0726566 -0.0788149
-2.7 4 0.073095 -0.0792905
-2.6 4 0.0735334 -0.0797661
-2.5 4 0.0739718 -0.0802416
-2.4 4 0.0744102 -0.0807172
-2.3 4 0.0748486 -0.0811927
-2.2 4 0.075287 -0.0816683
-2.1 4 0.0757254 -0.0821439
-2 4 0.0761638 -0.0826194
-1.9 4 0.0766022 -0.083095
-1.8 4 0.0770406 -0.0835705
-1.7 4 0.077479 -0.0840461
-1.6 4 0.0779174 -0.0845217
-1.5 4 0.0783558 -0.0849972
-1.4 4 0.0787942 -0.0854728
-1.3 4 0.0792326 -0.0859483
-1.2 4 0.079671 -0.0864239
-1.1 4 0.0801094 -0.0868995
-1 4 0.0805478 -0.087375
-0.9 4 0.0809862 -0.0878506
-0.8 4 0.0814246 -0.0884391
-0.7 4 0.081863 -0.0880006
-0.6 4 0.0823014 -0.0875622
-0.5 4 0.0827398 -0.0871238
-0.4 4 0.0831782 -0.0866854
-0.3 4 0.0836166 -0.086247
-0.2 4 0.084055 -0.0858086
-0.1 4 0.0844934 -0.0853702
1.52933e-14 4 0.0849318 -0.0849318
0.1 4 0.0853702 -0.0844934
0.2 4 0.0858086 -0.084055
0.3 4 0.086247 -0.0836166
0.4 4 0.0866854 -0.0831782
0.5 4 0.0871238 -0.0827398
0.6 4 0.0875622 -0.0823014
0.7 4 0.0880006 -0.081863
0.8 4 0.0884391 -0.0814246
0.9 4 0.0878506 -0.0809862
1 4 0.087375 -0.0805478
1.1 4 0.0868995 -0.0801094
1.2 4 0.0864239 -0.079671
1.3 4 0.0859483 -0.0792326
1.4 4 0.0854728 -0.0787942
1.5 4 0.0849972 -0.0783558
1.6 4 0.0845217 -0.0779174
1.7 4 0.0840461 -0.077479
1.8 4 0.0835705 -0.0770406
1.9 4 0.083095 -0.0766022
2 4 0.0826194 -0.0761638
2.1 4 0.0821439 -0.0757254
2.2 4 0.0816683 -0.075287
2.3 4 0.0811927 -0.0748486
2.4 4 0.0807172 -0.0744102
2.5 4 0.0802416 -0.0739718
2.6 4 0.0797661 -0.0735334
2.7 4 0.0792905 -0.073095
2.8 4 0.0788149 -0.0726566
2.9 4 0.0783394 -0.0722182
3 4 0.0778638 -0.0717798
3.1 4 0.0773883 -0.0713414
3.2 4 0.0769127 -0.070903
3.3 4 0.0764371 -0.0704646
3.4 4 0.0759616 -0.0700262
3.5 4 0.075486 -0.0695878
3.6 4 0.0750105 -0.0691494
3.7 4 0.0745349 -0.068711
3.8 4 0.0740593 -0.0682726
3.9 4 0.0735838 -0.0678342
4 4 0.0731082 -0.0673958
4.1 4 0.0726326 -0.0669574
4.2 4 0.0721571 -0.066519
4.3 4 0.0716815 -0.0660806
4.4 4 0.071206 -0.0656422
4.5 4 0.0707304 -0.0652038
4.6 4 0.0702548 -0.0647654
4.7 4 0.0697793 -0.064327
4.8 4 0.0693037 -0.0638885
4.9 4 0.0688282 -0.0634501
5 4 0.0683526 -0.0630117
5.1 4 0.067877 -0.0625733
5.2 4 0.0674015 -0.0621349
5.3 4 0.0669259 -0.0616965
5.4 4 0.0664504 -0.0612581
5.5 4 0.0659748 -0.0608197
5.6 4 0.0654992 -0.0603813
5.7 4 0.0650237 -0.0599429
5.8 4 0.0645481 -0.0595045
5.9 4 0.0640726 -0.0590661
6 4 0.063597 -0.0586277
6.1 4 0.0631214 -0.0581893
6.2 4 0.0626459 -0.0577509
6.3 4 0.0621703 -0.0573125
6.4 4 0.0616948 -0.0568741
6.5 4 0.0612192 -0.0564357
6.6 4 0.0607436 -0.0559973
6.7 4 0.0602681 -0.0555589
6.8 4 0.0597925 -0.0551205
6.9 4 0.059317 -0.0546821
7 4 0.0588414 -0.0542437
7.1 4 0.0583658 -0.0538053
7.2 4 0.0578903 -0.0533669
7.3 4 0.0574147 -0.0529285
7.4 4 0.0569391 -0.0524901
7.5 4 0.0564636 -0.0520517
7.6 4 0.055988 -0.0516133
7.7 4 0.0555125 -0.0511749
7.8 4 0.0550369 -0.0507365
7.9 4 0.0545613 -0.0502981
8 4 0.0540858 -0.0498597
8.1 4 0.0536102 -0.0494213
8.2 4 0.0531347 -0.0489829
8.3 4 0.0526591 -0.0485445
8.4 4 0.0521835 -0.0481061
8.5 4 0.051708 -0.0476677
8.6 4 0.0512324 -0.0472293
8.7 4 0.0507569 -0.0467909
8.8 4 0.0502813 -0.0463525
8.9 4 0.0498057 -0.0459141
9 4 0.0493302 -0.0454757
9.1 4 0.0488546 -0.0450373
9.2 4 0.0483791 -0.0445989
9.3 4 0.0479035 -0.0441605
9.4 4 0.0474279 -0.0437221
9.5 4 0.0469524 -0.0432837
9.6 4 0.0464768 -0.0428453
9.7 4 0.0460013 -0.0424069
9.8 4 0.0455257 -0.0419685
9.9 4 0.0450501 -0.0415301
10 4 0.0445746 -0.0410917
10.1 4 0.044099 -0.0406533
10.2 4 0.0436235 -0.0402149
10.3 4 0.0431479 -0.0397764
10.4 4 0.0426723 -0.039338
10.5 4 0.0421968 -0.0388996
10.6 4 0.0417212 -0.0384612
10.7 4 0.0412456 -0.0380228
10.8 4 0.0407701 -0.0375844
10.9 4 0.0402945 -0.037146
11 4 0.039819 -0.0367076
11.1 4 0.0393434 -0.0362692
11.2 4 0.0388678 -0.0358308
11.3 4 0.0383923 -0.0353924
11.4 4 0.0379167 -0.034954
11.5 4 0.0374412 -0.0345156
11.6 4 0.0369656 -0.0340772
11.7 4 0.03649 -0.0336388
11.8 4 0.0360145 -0.0332004
11.9 4 0.0355389 -0.032762
12 4 0.0350634 -0.0323236
12.1 4 0.0345878 -0.0318852
12.2 4 0.0341122 -0.0314468
12.3 4 0.0336367 -0.0310084
12.4 4 0.0331611 -0.03057
12.5 4 0.0326856 -0.0301316
12.6 4 0.03221 -0.0296932
12.7 4 0.0317344 -0.0292548
12.8 4 0.0312589 -0.0288164
12.9 4 0.0307833 -0.028378
13 4 0.0303078 -0.0279396
13.1 4 0.0298322 -0.0275012
13.2 4 0.0293566 -0.0270628
13.3 4 0.0288811 -0.0266244
13.4 4 0.0284055 -0.026186
13.5 4 0.0279299 -0.0257476
13.6 4 0.0274544 -0.0253092
13.7 4 0.0269788 -0.0248708
13.8 4 0.0265033 -0.0244324
13.9 4 0.0260277 -0.023994
14 4 0.0255521 -0.0235556
14.1 4 0.0250766 -0.0231172
14.2 4 0.024601 -0.0226788
14.3 4 0.0241255 -0.0222404
14.4 4 0.0236499 -0.021802
14.5 4 0.0231743 -0.0213636
14.6 4 0.0226988 -0.0209252
14.7 4 0.0222232 -0.0204868
14.8 4 0.0217477 -0.0200484
14.9 4 0.0212721 -0.01961
15 4 0.0207965 -0.0191716
15.1 4 0.020321 -0.0187332
15.2 4 0.0198454 -0.0182948
15.3 4 0.0193699 -0.0178564
15.4 4 0.0188943 -0.017418
15.5 4 0.0184187 -0.0169796
15.6 4 0.0179432 -0.0165412
15.7 4 0.0174676 -0.0161028
15.8 4 0.0169921 -0.0156643
15.9 4 0.0165165 -0.0152259
16 4 0.0160409 -0.0147875
16.1 4 0.0155654 -0.0143491
16.2 4 0.0150898 -0.0139107
16.3 4 0.0146143 -0.0134723
16.4 4 0.0141387 -0.0130339
16.5 4 0.0136631 -0.0125955
16.6 4 0.0131876 -0.0121571
16.7 4 0.012712 -0.0117187
16.8 4 0.0122364 -0.0112803
16.9 4 0.0117609 -0.0108419
17 4 0.0112853 -0.0104035
17.1 4 0.0108098 -0.00996513
17.2 4 0.0103342 -0.00952672
17.3 4 0.00985865 -0.00908832
17.4 4 0.00938308 -0.00864992
17.5 4 0.00890752 -0.00821152
17.6 4 0.00843196 -0.00777312
17.7 4 0.0079564 -0.00733471
17.8 4 0.00748084 -0.00689631
17.9 4 0.00700528 -0.00645791
18 4 0.00652972 -0.00601951
18.1 4 0.00605416 -0.00558111
18.2 4 0.0055786 -0.00514271
18.3 4 0.00510304 -0.0047043
18.4 4 0.00462748 -0.0042659
18.5 4 0.00415192 -0.0038275
18.6 4 0.00367636 -0.0033891
18.7 4 0.0032008 -0.0029507
18.8 4 0.00272524 -0.00251229
18.9 4 0.00224968 -0.00207389
19 4 0.00177411 -0.00163549
19.1 4 0.00129855 -0.00119709
19.2 4 0.000822994 -0.000758687
19.3 4 0.000347433 -0.000320286
19.4 4 0.000118116 -0.000128128
19.5 4 0 0
19.6 4 0 0
19.7 4 0 0
19.8 4 0 0
19.9 4 0 0
-20 5 0 0
-19.9 5 0 0
-19.8 5 0 0
-19.7 5 0 0
-19.6 5 0 0
-19.5 5 0 0
-19.4 5 0 0
-19.3 5 0 0
-19.2 5 0 0
-19.1 5 0 0
-19 5 0 0
-18.9 5 0 0
-18.8 5 0 0
-18.7 5 0 0
-18.6 5 0 0
-18.5 5 0 0
-18.4 5 0 0
-18.3 5 0 0
-18.2 5 0 0
-18.1 5 0 0
-18 5 0 0
-17.9 5 0 0
-17.8 5 0 0
-17.7 5 0 0
-17.6 5 0 0
-17.5 5 0 0
-17.4 5 0 0
-17.3 5 0 0
-17.2 5 0 0
-17.1 5 0 0
-17 5 0 0
-16.9 5 0 0
-16.8 5 0 0
-16.7 5 0 0
-16.6 5 0 0
-16.5 5 0 0
-16.4 5 0 0
-16.3 5 0 0
-16.2 5 0 0
-16.1 5 0 0
-16 5 0 0
-15.9 5 0 0
-15.8 5 0 0
-15.7 5 0 0
-15.6 5 0 0
-15.5 5 0 0
-15.4 5 0 0
-15.3 5 0 0
-15.2 5 0 0
-15.1 5 0 0
-15 5 0 0
-14.9 5 0 0
-14.8 5 0 0
-14.7 5 0 0
-14.6 5 0 0
-14.5 5 0.000410836 -0.000378734
-14.4 5 5.96673e-05 -6.47247e-05
-14.3 5 0.000498069 -0.000540285
-14.2 5 0.000936471 -0.00101585
-14.1 5 0.00137487 -0.00149141
-14 5 0.00181327 -0.00196697
-13.9 5 0.00225168 -0.00244253
-13.8 5 0.00269008 -0.00291809
-13.7 5 0.00312848 -0.00339365
-13.6 5 0.00356688 -0.00386921
-13.5 5 0.00400528 -0.00434477
-13.4 5 0.00444369 -0.00482033
-13.3 5 0.00488209 -0.00529589
-13.2 5 0.00532049 -0.00577145
-13.1 5 0.00575889 -0.00624701
-13 5 0.00619729 -0.00672257
-12.9 5 0.00663569 -0.00719813
-12.8 5 0.0070741 -0.00767369
-12.7 5 0.0075125 -0.00814926
-12.6 5 0.0079509 -0.00862482
-12.5 5 0.0083893 -0.00910038
-12.4 5 0.0088277 -0.00957594
-12.3 5 0.00926611 -0.0100515
-12.2 5 0.00970451 -0.0105271
-12.1 5 0.0101429 -0.0110026
-12 5 0.0105813 -0.0114782
-11.9 5 0.0110197 -0.0119537
-11.8 5 0.0114581 -0.0124293
-11.7 5 0.0118965 -0.0129049
-11.6 5 0.0123349 -0.0133804
-11.5 5 0.0127733 -0.013856
-11.4 5 0.0132117 -0.0143315
-11.3 5 0.0136501 -0.0148071
-11.2 5 0.0140885 -0.0152827
-11.1 5 0.0145269 -0.0157582
-11 5 0.0149653 -0.0162338
-10.9 5 0.0154037 -0.0167093
-10.8 5 0.0158421 -0.0171849
-10.7 5 0.0162805 -0.0176605
-10.6 5 0.0167189 -0.018136
-10.5 5 0.0171573 -0.0186116
-10.4 5 0.0175957 -0.0190871
-10.3 5 0.0180341 -0.0195627
-10.2 5 0.0184725 -0.0200383
-10.1 5 0.0189109 -0.0205138
-10 5 0.0193493 -0.0209894
-9.9 5 0.0197877 -0.021465
-9.8 5 0.0202262 -0.0219405
-9.7 5 0.0206646 -0.0224161
-9.6 5 0.021103 -0.0228916
-9.5 5 0.0215414 -0.0233672
-9.4 5 0.0219798 -0.0238428
-9.3 5 0.0224182 -0.0243183
-9.2 5 0.0228566 -0.0247939
-9.1 5 0.023295 -0.0252694
-9 5 0.0237334 -0.025745
-8.9 5 0.0241718 -0.0262206
-8.8 5 0.0246102 -0.0266961
-8.7 5 0.0250486 -0.0271717
-8.6 5 0.025487 -0.0276472
-8.5 5 0.0259254 -0.0281228
-8.4 5 0.0263638 -0.0285984
-8.3 5 0.0268022 -0.0290739
-8.2 5 0.0272406 -0.0295495
-8.1 5 0.027679 -0.030025
-8 5 0.0281174 -0.0305006
-7.9 5 0.0285558 -0.0309762
-7.8 5 0.0289942 -0.0314517
-7.7 5 0.0294326 -0.0319273
-7.6 5 0.029871 -0.0324028
-7.5 5 0.0303094 -0.0328784
-7.4 5 0.0307478 -0.033354
-7.3 5 0.0311862 -0.0338295
-7.2 5 0.0316246 -0.0343051
-7.1 5 0.032063 -0.0347807
-7 5 0.0325014 -0.0352562
-6.9 5 0.0329398 -0.0357318
-6.8 5 0.0333782 -0.0362073
-6.7 5 0.0338166 -0.0366829
-6.6 5 0.034255 -0.0371585
-6.5 5 0.0346934 -0.037634
-6.4 5 0.0351318 -0.0381096
-6.3 5 0.0355702 -0.0385851
-6.2 5 0.0360086 -0.0390607
-6.1 5 0.036447 -0.0395363
-6 5 0.0368854 -0.0400118
-5.9 5 0.0373238 -0.0404874
-5.8 5 0.0377622 -0.0409629
-5.7 5 0.0382006 -0.0414385
-5.6 5 0.038639 -0.0419141
-5.5 5 0.0390774 -0.0423896
-5.4 5 0.0395158 -0.0428652
-5.3 5 0.0399542 -0.0433407
-5.2 5 0.0403926 -0.0438163
-5.1 5 0.040831 -0.0442919
-5 5 0.0412694 -0.0447674
-4.9 5 0.0417078 -0.045243
-4.8 5 0.0421462 -0.0457185
-4.7 5 0.0425846 -0.0461941
-4.6 5 0.043023 -0.0466697
-4.5 5 0.0434614 -0.0471452
-4.4 5 0.0438998 -0.0476208
-4.3 5 0.0443383 -0.0480963
-4.2 5 0.0447767 -0.0485719
-4.1 5 0.0452151 -0.0490475
-4 5 0.0456535 -0.049523
-3.9 5 0.0460919 -0.0499986
-3.8 5 0.0465303 -0.0504742
-3.7 5 0.0469687 -0.0509497
-3.6 5 0.0474071 -0.0514253
-3.5 5 0.0478455 -0.0519008
-3.4 5 0.0482839 -0.0523764
-3.3 5 0.0487223 -0.052852
-3.2 5 0.0491607 -0.0533275
-3.1 5 0.0495991 -0.0538031
-3 5 0.0500375 -0.0542786
-2.9 5 0.0504759 -0.0547542
-2.8 5 0.0509143 -0.0552298
-2.7 5 0.0513527 -0.0557053
-2.6 5 0.0517911 -0.0561809
-2.5 5 0.0522295 -0.0566564
-2.4 5 0.0526679 -0.057132
-2.3 5 0.0531063 -0.0576076
-2.2 5 0.0535447 -0.0580831
-2.1 5 0.0539831 -0.0585587
-2 5 0.0544215 -0.0590342
-1.9 5 0.0548599 -0.0595098
-1.8 5 0.0552983 -0.0599854
-1.7 5 0.0557367 -0.0604609
-1.6 5 0.0561751 -0.0609365
-1.5 5 0.0566135 -0.061412
-1.4 5 0.0570519 -0.0618876
-1.3 5 0.0574903 -0.0623632
-1.2 5 0.0579287 -0.0628387
-1.1 5 0.0583671 -0.0633143
-1 5 0.0588055 -0.0637898
-0.9 5 0.0592439 -0.0642654
-0.8 5 0.0596823 -0.064741
-0.7 5 0.0601207 -0.0652165
-0.6 5 0.0605591 -0.0658199
-0.5 5 0.0609975 -0.0653815
-0.4 5 0.0614359 -0.0649431
-0.3 5 0.0618743 -0.0645047
-0.2 5 0.0623127 -0.0640663
-0.1 5 0.0627511 -0.0636279
1.52933e-14 5 0.0631895 -0.0631895
0.1 5 0.0636279 -0.0627511
0.2 5 0.0640663 -0.0623127
0.3 5 0.0645047 -0.0618743
0.4 5 0.0649431 -0.0614359
0.5 5 0.0653815 -0.0609975
0.6 5 0.0658199 -0.0605591
0.7 5 0.0652165 -0.0601207
0.8 5 0.064741 -0.0596823
0.9 5 0.0642654 -0.0592439
1 5 0.0637898 -0.0588055
1.1 5 0.0633143 -0.0583671
1.2 5 0.0628387 -0.0579287
1.3 5 0.0623632 -0.0574903
1.4 5 0.0618876 -0.0570519
1.5 5 0.061412 -0.0566135
1.6 5 0.0609365 -0.0561751
1.7 5 0.0604609 -0.0557367
1.8 5 0.0599854 -0.0552983
1.9 5 0.0595098 -0.0548599
2 5 0.0590342 -0.0544215
2.1 5 0.0585587 -0.0539831
2.2 5 0.0580831 -0.0535447
2.3 5 0.0576076 -0.0531063
2.4 5 0.057132 -0.0526679
2.5 5 0.0566564 -0.0522295
2.6 5 0.0561809 -0.0517911
2.7 5 0.0557053 -0.0513527
2.8 5 0.0552298 -0.0509143
2.9 5 0.0547542 -0.0504759
3 5 0.0542786 -0.0500375
3.1 5 0.0538031 -0.0495991
3.2 5 0.0533275 -0.0491607
3.3 5 0.052852 -0.0487223
3.4 5 0.0523764 -0.0482839
3.5 5 0.0519008 -0.0478455
3.6 5 0.0514253 -0.0474071
3.7 5 0.0509497 -0.0469687
3.8 5 0.0504742 -0.0465303
3.9 5 0.0499986 -0.0460919
4 5 0.049523 -0.0456535
4.1 5 0.0490475 -0.0452151
4.2 5 0.0485719 -0.0447767
4.3 5 0.0480963 -0.0443383
4.4 5 0.0476208 -0.0438998
4.5 5 0.0471452 -0.0434614
4.6 5 0.0466697 -0.043023
4.7 5 0.0461941 -0.0425846
4.8 5 0.0457185 -0.0421462
4.9 5 0.045243 -0.0417078
5 5 0.0447674 -0.0412694
5.1 5 0.0442919 -0.040831
5.2 5 0.0438163 -0.0403926
5.3 5 0.0433407 -0.0399542
5.4 5 0.0428652 -0.0395158
5.5 5 0.0423896 -0.0390774
5.6 5 0.0419141 -0.038639
5.7 5 0.0414385 -0.0382006
5.8 5 0.0409629 -0.0377622
5.9 5 0.0404874 -0.0373238
6 5 0.0400118 -0.0368854
6.1 5 0.0395363 -0.036447
6.2 5 0.0390607 -0.0360086
6.3 5 0.0385851 -0.0355702
6.4 5 0.0381096 -0.0351318
6.5 5 0.037634 -0.0346934
6.6 5 0.0371585 -0.034255
6.7 5 0.0366829 -0.0338166
6.8 5 0.0362073 -0.0333782
6.9 5 0.0357318 -0.0329398
7 5 0.0352562 -0.0325014
7.1 5 0.0347807 -0.032063
7.2 5 0.0343051 -0.0316246
7.3 5 0.0338295 -0.0311862
7.4 5 0.033354 -0.0307478
7.5 5 0.0328784 -0.0303094
7.6 5 0.0324028 -0.029871
7.7 5 0.0319273 -0.0294326
7.8 5 0.0314517 -0.0289942
7.9 5 0.0309762 -0.0285558
8 5 0.0305006 -0.0281174
8.1 5 0.030025 -0.027679
8.2 5 0.0295495 -0.0272406
8.3 5 0.0290739 -0.0268022
8.4 5 0.0285984 -0.0263638
8.5 5 0.0281228 -0.0259254
8.6 5 0.0276472 -0.025487
8.7 5 0.0271717 -0.0250486
8.8 5 0.0266961 -0.0246102
8.9 5 0.0262206 -0.0241718
9 5 0.025745 -0.0237334
9.1 5 0.0252694 -0.023295
9.2 5 0.0247939 -0.0228566
9.3 5 0.0243183 -0.0224182
9.4 5 0.0238428 -0.0219798
9.5 5 0.0233672 -0.0215414
9.6 5 0.0228916 -0.021103
9.7 5 0.0224161 -0.0206646
9.8 5 0.0219405 -0.0202262
9.9 5 0.021465 -0.0197877
10 5 0.0209894 -0.0193493
10.1 5 0.0205138 -0.0189109
10.2 5 0.0200383 -0.0184725
10.3 5 0.0195627 -0.0180341
10.4 5 0.0190871 -0.0175957
10.5 5 0.0186116 -0.0171573
10.6 5 0.018136 -0.0167189
10.7 5 0.0176605 -0.0162805
10.8 5 0.0171849 -0.0158421
10.9 5 0.0167093 -0.0154037
11 5 0.0162338 -0.0149653
11.1 5 0.0157582 -0.0145269
11.2 5 0.0152827 -0.0140885
11.3 5 0.0148071 -0.0136501
11.4 5 0.0143315 -0.0132117
11.5 5 0.013856 -0.0127733
11.6 5 0.0133804 -0.0123349
11.7 5 0.0129049 -0.0118965
11.8 5 0.0124293 -0.0114581
11.9 5 0.0119537 -0.0110197
12 5 0.0114782 -0.0105813
12.1 5 0.0110026 -0.0101429
12.2 5 0.0105271 -0.00970451
12.3 5 0.0100515 -0.00926611
12.4 5 0.00957594 -0.0088277
12.5 5 0.00910038 -0.0083893
12.6 5 0.00862482 -0.0079509
12.7 5 0.00814926 -0.0075125
12.8 5 0.00767369 -0.0070741
12.9 5 0.00719813 -0.00663569
13 5 0.00672257 -0.00619729
13.1 5 0.00624701 -0.00575889
13.2 5 0.00577145 -0.00532049
13.3 5 0.00529589 -0.00488209
13.4 5 0.00482033 -0.00444369
13.5 5 0.00434477 -0.00400528
13.6 5 0.00386921 -0.00356688
13.7 5 0.00339365 -0.00312848
13.8 5 0.00291809 -0.00269008
13.9 5 0.00244253 -0.00225168
14 5 0.00196697 -0.00181327
14.1 5 0.00149141 -0.00137487
14.2 5 0.00101585 -0.000936471
14.3 5 0.000540285 -0.000498069
14.4 5 6.47247e-05 -5.96673e-05
14.5 5 0.000378734 -0.000410836
14.6 5 0 0
14.7 5 0 0
14.8 5 0 0
14.9 5 0 0
15 5 0 0
15.1 5 0 0
15.2 5 0 0
15.3 5 0 0
15.4 5 0 0
15.5 5 0 0
15.6 5 0 0
15.7 5 0 0
15.8 5 0 0
15.9 5 0 0
16 5 0 0
16.1 5 0 0
16.2 5 0 0
16.3 5 0 0
16.4 5 0 0
16.5 5 0 0
16.6 5 0 0
16.7 5 0 0
16.8 5 0 0
16.9 5 0 0
17 5 0 0
17.1 5 0 0
17.2 5 0 0
17.3 5 0 0
17.4 5 0 0
17.5 5 0 0
17.6 5 0 0
17.7 5 0 0
17.8 5 0 0
17.9 5 0 0
18 5 0 0
18.1 5 0 0
18.2 5 0 0
18.3 5 0 0
18.4 5 0 0
18.5 5 0 0
18.6 5 0 0
18.7 5 0 0
18.8 5 0 0
18.9 5 0 0
19 5 0 0
19.1 5 0 0
19.2 5 0 0
19.3 5 0 0
19.4 5 0 0
19.5 5 0 0
19.6 5 0 0
19.7 5 0 0
19.8 5 0 0
19.9 5 0 0
-20 6 0 0
-19.9 6 0 0
-19.8 6 0 0
-19.7 6 0 0
-19.6 6 0 0
-19.5 6 0 0
-19.4 6 0 0
-19.3 6 0 0
-19.2 6 0 0
-19.1 6 0 0
-19 6 0 0
-18.9 6 0 0
-18.8 6 0 0
-18.7 6 0 0
-18.6 6 0 0
-18.5 6 0 0
-18.4 6 0 0
-18.3 6 0 0
-18.2 6 0 0
-18.1 6 0 0
-18 6 0 0
-17.9 6 0 0
-17.8 6 0 0
-17.7 6 0 0
-17.6 6 0 0
-17.5 6 0 0
-17.4 6 0 0
-17.3 6 0 0
-17.2 6 0 0
-17.1 6 0 0
-17 6 0 0
-16.9 6 0 0
-16.8 6 0 0
-16.7 6 0 0
-16.6 6 0 0
-16.5 6 0 0
-16.4 6 0 0
-16.3 6 0 0
-16.2 6 0 0
-16.1 6 0 0
-16 6 0 0
-15.9 6 0 0
-15.8 6 0 0
-15.7 6 0 0
-15.6 6 0 0
-15.5 6 0 0
-15.4 6 0 0
-15.3 6 0 0
-15.2 6 0 0
-15.1 6 0 0
-15 6 0 0
-14.9 6 0 0
-14.8 6 0 0
-14.7 6 0 0
-14.6 6 0 0
-14.5 6 0 0
-14.4 6 0 0
-14.3 6 0 0
-14.2 6 0 0
-14.1 6 0 0
-14 6 0 0
-13.9 6 0 0
-13.8 6 0 0
-13.7 6 0 0
-13.6 6 0 0
-13.5 6 0 0
-13.4 6 0 0
-13.3 6 0 0
-13.2 6 0 0
-13.1 6 0 0
-13 6 0 0
-12.9 6 0 0
-12.8 6 0 0
-12.7 6 0 0
-12.6 6 0 0
-12.5 6 0 0
-12.4 6 0 0
-12.3 6 0 0
-12.2 6 0 0
-12.1 6 0 0
-12 6 0 0
-11.9 6 0 0
-11.8 6 0 0
-11.7 6 0 0
-11.6 6 0 0
-11.5 6 0 0
-11.4 6 0 0
-11.3 6 0 0
-11.2 6 0 0
-11.1 6 0 0
-11 6 0 0
-10.9 6 0 0
-10.8 6 0 0
-10.7 6 0 0
-10.6 6 0 0
-10.5 6 0 0
-10.4 6 0 0
-10.3 6 0 0
-10.2 6 0 0
-10.1 6 0 0
-10 6 0 0
-9.9 6 0 0
-9.8 6 0 0
-9.7 6 0 0
-9.6 6 0 0
-9.5 6 0.000217984 -0.000200951
-9.4 6 0.000237451 -0.000257577
-9.3 6 0.000675853 -0.000733138
-9.2 6 0.00111425 -0.0012087
-9.1 6 0.00155266 -0.00168426
-9 6 0.00199106 -0.00215982
-8.9 6 0.00242946 -0.00263538
-8.8 6 0.00286786 -0.00311094
-8.7 6 0.00330626 -0.0035865
-8.6 6 0.00374467 -0.00406206
-8.5 6 0.00418307 -0.00453762
-8.4 6 0.00462147 -0.00501318
-8.3 6 0.00505987 -0.00548874
-8.2 6 0.00549827 -0.0059643
-8.1 6 0.00593667 -0.00643987
-8 6 0.00637508 -0.00691543
-7.9 6 0.00681348 -0.00739099
-7.8 6 0.00725188 -0.00786655
-7.7 6 0.00769028 -0.00834211
-7.6 6 0.00812868 -0.00881767
-7.5 6 0.00856709 -0.00929323
-7.4 6 0.00900549 -0.00976879
-7.3 6 0.00944389 -0.0102444
-7.2 6 0.00988229 -0.0107199
-7.1 6 0.0103207 -0.0111955
-7 6 0.0107591 -0.011671
-6.9 6 0.0111975 -0.0121466
-6.8 6 0.0116359 -0.0126222
-6.7 6 0.0120743 -0.0130977
-6.6 6 0.0125127 -0.0135733
-6.5 6 0.0129511 -0.0140488
-6.4 6 0.0133895 -0.0145244
-6.3 6 0.0138279 -0.015
-6.2 6 0.0142663 -0.0154755
-6.1 6 0.0147047 -0.0159511
-6 6 0.0151431 -0.0164266
-5.9 6 0.0155815 -0.0169022
-5.8 6 0.0160199 -0.0173778
-5.7 6 0.0164583 -0.0178533
-5.6 6 0.0168967 -0.0183289
-5.5 6 0.0173351 -0.0188044
-5.4 6 0.0177735 -0.01928
-5.3 6 0.0182119 -0.0197556
-5.2 6 0.0186503 -0.0202311
-5.1 6 0.0190887 -0.0207067
-5 6 0.0195271 -0.0211822
-4.9 6 0.0199655 -0.0216578
-4.8 6 0.0204039 -0.0221334
-4.7 6 0.0208423 -0.0226089
-4.6 6 0.0212807 -0.0230845
-4.5 6 0.0217191 -0.02356
-4.4 6 0.0221575 -0.0240356
-4.3 6 0.0225959 -0.0245112
-4.2 6 0.0230343 -0.0249867
-4.1 6 0.0234727 -0.0254623
-4 6 0.0239111 -0.0259379
-3.9 6 0.0243496 -0.0264134
-3.8 6 0.024788 -0.026889
-3.7 6 0.0252264 -0.0273645
-3.6 6 0.0256648 -0.0278401
-3.5 6 0.0261032 -0.0283157
-3.4 6 0.0265416 -0.0287912
-3.3 6 0.02698 -0.0292668
-3.2 6 0.0274184 -0.0297423
-3.1 6 0.0278568 -0.0302179
-3 6 0.0282952 -0.0306935
-2.9 6 0.0287336 -0.031169
-2.8 6 0.029172 -0.0316446
-2.7 6 0.0296104 -0.0321201
-2.6 6 0.0300488 -0.0325957
-2.5 6 0.0304872 -0.0330713
-2.4 6 0.0309256 -0.0335468
-2.3 6 0.031364 -0.0340224
-2.2 6 0.0318024 -0.0344979
-2.1 6 0.0322408 -0.0349735
-2 6 0.0326792 -0.0354491
-1.9 6 0.0331176 -0.0359246
-1.8 6 0.033556 -0.0364002
-1.7 6 0.0339944 -0.0368757
-1.6 6 0.0344328 -0.0373513
-1.5 6 0.0348712 -0.0378269
-1.4 6 0.0353096 -0.0383024
-1.3 6 0.035748 -0.038778
-1.2 6 0.0361864 -0.0392535
-1.1 6 0.0366248 -0.0397291
-1 6 0.0370632 -0.0402047
-0.9 6 0.0375016 -0.0406802
-0.8 6 0.03794 -0.0411558
-0.7 6 0.0383784 -0.0416314
